,V1,V2
X1311328_27,1.874404423,1.517241379
X1311328_60,1.581683521,1.771324864
X1311437_45,1.741736099,NA
X1311437_48,1.726047234,NA
X1311476_65,1.992762354,1.999997801
X1311476_66,1.992762354,1.999997801
X1311476_67,1.992762354,1.999997801
X1311537_10,1.99999592,NA
X1311537_55,1.999889732,NA
X1311539_66,1.420952381,1.996062048
X1311590_35,1.465733591,1.903805497
X1311590_68,1.999999996,NA
X1311595_39,1.985088904,1.999932962
X1311595_43,1.994046337,1.999998962
X1311595_66,1.99999996,1.999932962
X1311595_67,1.999999999,2
X1311624_67,1.999999987,2
X1311672_25,1.997152108,1.999999028
X1311689_5,1.961695143,1.999988321
X1311689_52,1.999999997,2
X1311690_7,1.841549541,1.988139648
X1311717_9,1.999999998,2
X1311717_30,1.985088904,1.994996216
X1311717_66,2,2
X1311720_14,1.986820713,1.999601493
X1311739_35,2,NA
X1311739_46,2,NA
X1311767_37,1.999988534,2
X1311767_42,1.999945438,1.986560042
X1311767_54,1.999993312,1.966400106
X1311767_57,1.306122449,1.99804572
X1311787_19,1.999989231,1.999999975
X1311840_53,1.874404423,1.997702156
X1311840_59,1.964154952,2
X1311840_66,1.999870416,1.999995806
X1311873_12,2,2
X1311873_68,1.950057334,1.972979961
X1311884_61,1.999415673,1.999999994
X1311910_43,NA,1.999999999
X1311918_58,1.999965435,2
X1311975_16,1,1.999587571
X1312033_22,1.681881939,1.999575078
X1312033_26,1.681881939,1.999575078
X1312033_49,1.999926509,1.999959125
X1312033_50,1.99996645,1.999999993
X1312045_16,1.997828602,NA
X1312045_18,1.997828602,NA
X1312081_18,1.472894078,1.576923077
X1312089_48,1.925037019,NA
X1312122_47,1.861097275,NA
X1312122_51,1.861097275,NA
X1312157_52,NA,1.984273821
X1312157_57,NA,2
X1312213_16,1.612341772,1.884057971
X1312213_31,1.999999998,2
X1312213_49,1.375,1.681818182
X1312241_8,1.588874402,1.992626205
X1312241_20,1.999999639,2
X1312306_12,NA,1.999754133
X1312358_38,1.871845752,NA
X1312358_45,1.999852314,NA
X1312358_50,1.999811229,NA
X1312359_21,1,1.999958189
X1312362_50,1.749761968,1.999998336
X1312378_10,1.999770532,1.999976822
X1312378_12,1.999770532,1.999976822
X1312378_43,1.992342419,1.997712469
X1312422_8,1.999976576,NA
X1312481_67,1.561044547,1.868852459
X1312532_38,1.99999553,NA
X1312538_35,1.432868175,1.959296469
X1312549_56,2,2
X1312563_35,NA,1.999754133
X1312563_37,NA,1.999754133
X1312563_49,NA,2
X1312581_53,1.761441091,NA
X1312593_44,1.846502792,NA
X1312593_63,1.999380926,NA
X1312593_64,1.839242759,NA
X1312593_67,1.929925188,NA
X1312638_21,1.999680292,1.999999999
X1312638_33,1.999994296,1.999884038
X1312646_49,1.726047234,1.999399992
X1312646_50,1.726047234,1.999399992
X1312662_31,1.999879961,1.999850824
X1312690_44,1.999995201,NA
X1312698_8,1,1.968880245
X1312712_29,1.999965435,1.999996045
X1312728_18,1.999873953,1.999948113
X1312744_10,1.574651131,1.935537649
X1312744_13,1.999999704,1.999997801
X1312747_58,1.234375,1.998378491
X1312752_24,1.925042818,NA
X1312752_39,1.962199524,NA
X1312781_40,1.960899479,1.998617372
X1312781_41,1.999995701,2
X1312781_51,1.999415673,1.99974615
X1312781_60,1.375,1.968880245
X1312792_13,1.979398277,1.952821462
X1312792_14,1.979398277,1.952821462
X1312792_27,1.999999922,2
X1312805_26,1.996621057,NA
X1312805_45,1.999999175,NA
X1312878_24,1.959772424,1.973907226
X1312878_44,1.991444859,1.988139648
X1312899_14,1.998586835,NA
X1312899_29,1.998329557,NA
X1312899_49,1.999999582,NA
X1312910_5,1.999991549,NA
X1312935_22,1.99504718,1.978551394
X1312935_39,1.999991002,1.999999998
X1312935_55,2,2
X1312936_11,1,1.997712469
X1312936_17,1.404233171,1.973907226
X1312936_24,1.999999921,2
X1312936_64,1.999977323,1.999991616
X1312959_20,1,1.997163645
X1312963_18,1.227272727,1.966400106
X1312977_21,1.993783199,1.999399992
X1312977_29,1.999843503,1.998617372
X1313008_15,1.681881939,1.998378491
X1313040_16,1.809159006,1.963109354
X1313049_9,1.999999993,NA
X1313067_5,NA,1.999959125
X1313067_60,NA,1.999995504
X1313125_58,1,1.788961039
X1313125_60,1.535548505,1.992909113
X1313140_44,1.999998282,NA
X1313152_40,1.953376074,1.966400106
X1313152_43,1.277777778,1.555555556
X1313152_66,1.999995201,2
X1313155_28,1.999840054,1.754237288
X1313155_31,1,1.973907226
X1313158_32,1.227272727,1.988139648
X1313188_22,1.996546168,NA
X1313231_54,1.999998963,1.988139648
X1313273_36,1.999809815,1.999999525
X1313300_21,1.943862438,NA
X1313362_36,1.999811229,NA
X1313365_53,1.985904084,NA
X1313365_56,1.985904084,NA
X1313442_8,1.994802008,NA
X1313442_52,1.996434922,NA
X1313442_63,1.996434922,NA
X1313462_13,1.999999995,1.999999525
X1313462_39,2,2
X1313462_50,1.999437518,1.999587571
X1313467_25,1.961695143,1.999786267
X1313467_33,1.999521219,1.999950677
X1313467_46,1.974020561,NA
X1313467_57,1.961695143,1.652173913
X1313480_65,1.999380926,NA
X1313480_66,1.999380926,NA
X1313480_67,1.999380926,NA
X1313628_40,1.882019874,NA
X1313660_6,1.971451681,NA
X1313696_6,1.772648404,1.903805497
X1313696_38,1.999999967,2
X1313705_11,1.956592059,1.978962223
X1313709_17,1.993650181,1.681818182
X1313709_60,1.986870004,1.999999597
X1313709_67,1.997936869,1.99991044
X1313720_16,1.832017487,NA
X1313720_28,1.994974233,NA
X1313726_14,NA,1.941836735
X1313726_28,NA,1.844897959
X1313726_39,1,1.844897959
X1313726_62,NA,1.941836735
X1313729_55,1.791645912,NA
X1313766_46,1.999652932,1.988139648
X1313766_56,1.998883391,2
X1313798_15,1.989358947,1.982779275
X1313798_19,1.245901639,1.982779275
X1313839_16,1.999962856,NA
X1313839_35,1.999988003,NA
X1313839_49,1.995638772,NA
X1313853_7,1.432868175,1.893829401
X1313853_51,1.999993449,1.99999962
X1313853_64,1.574651131,1.990692114
X1313856_54,1.999725577,1.999982704
X1313856_58,1.999725577,1.999982704
X1313902_28,NA,1.884057971
X1313902_45,NA,1.884057971
X1313927_31,1.999999954,2
X1313927_39,1.83553644,1.999965887
X1313927_49,1.83553644,1.999988135
X1313931_6,1.989845924,1.918400258
X1313964_5,1.934660889,1.930316742
X1313964_22,1.548256092,1.807127883
X1313964_24,1.962839486,1.906204906
X1313992_35,2,2
X1313992_46,1.999999997,1.999765366
X1314014_28,1.999854791,NA
X1314014_31,1.85379035,NA
X1314014_65,1.999499268,1.999884038
X1314014_67,2,2
X1314015_6,1.966992148,1.930316742
X1314015_9,2,2
X1314015_13,2,2
X1314077_38,1.999996003,1.999575078
X1314077_57,1.981260166,1.999864798
X1314089_26,1.937476261,1.984273821
X1314098_27,1.961288065,1.982779275
X1314110_6,1.99927867,NA
X1314110_51,1.999981293,NA
X1314110_66,1.999987974,NA
X1314113_25,2,2
X1314125_19,1.749719922,1.951740637
X1314201_15,1.794333968,1.999223903
X1314201_23,1.404233171,1.844897959
X1314264_20,1.950713059,1.999840597
X1314268_63,1.999463611,NA
X1314268_64,1.999463611,NA
X1314328_23,2,NA
X1314328_39,1.999999984,NA
X1314328_50,1.661471861,NA
X1314328_53,1.661471861,NA
X1314328_56,1.999999992,NA
X1314364_53,1.941859679,NA
X1314364_55,1.911865283,NA
X1314364_67,1.750451671,NA
X1314393_54,1.999999303,1.999998035
X1314393_64,1.99999986,NA
X1314393_65,1.999999875,1.999999999
X1314424_33,1.999999951,NA
X1314439_10,1.982549002,1.999948113
X1314439_39,1.999918861,2
X1314489_32,NA,1.999988135
X1314676_46,1.574651131,1.517241379
X1314720_29,1,1.844897959
X1314788_54,1.999999998,NA
X1314813_7,1.529605263,NA
X1314813_19,1.999886158,NA
X1314813_24,2,NA
X1314813_45,1.999691857,NA
X1314821_64,1.99714046,1.996813433
X1314821_66,1.998934431,1.999145067
X1314847_29,1.998311899,1.959296469
X1314882_13,1.612341772,NA
X1314882_27,1.750451671,NA
X1314889_53,1.890008203,1.941836735
X1315004_51,1.976133448,1.999999999
X1315018_67,1.568181818,NA
X1315020_32,1.941859679,1.99997101
X1315020_35,1.997508954,1.999999956
X1315032_6,1.698837394,NA
X1315066_28,1.999999501,1.999999993
X1315066_48,1.99999998,2
X1315075_12,1.99999998,2
X1315075_24,1.254237288,1.999997084
X1315075_31,1.25,1.999997084
X1315075_67,1.973317311,1.893829401
X1315076_55,2,NA
X1315151_62,1.999999929,NA
X1315174_8,1.911865283,NA
X1315174_44,1.999961259,NA
X1315174_45,1.600722674,NA
X1315185_39,NA,1.941836735
X1315189_14,NA,1.999995806
X1315253_11,1.999959738,1.999999028
X1315253_12,1.999959738,1.999999028
X1315253_55,1.994634159,1.881355932
X1315282_23,1.994933781,1.999786267
X1315282_41,1.994162705,1.999786267
X1315282_46,1.994162705,NA
X1315320_8,1.9999775,NA
X1315327_12,1,1.999999673
X1315327_33,1.472894078,1.988847014
X1315336_47,1.999998465,1.999992116
X1315336_64,1.404233171,1.807127883
X1315336_66,1.404233171,1.807127883
X1315336_68,1.404233171,1.807127883
X1315344_40,NA,1.807127883
X1315357_31,1.896018021,1.988847014
X1315357_47,1.99999994,1
X1315357_59,2,1.999970643
X1315388_8,1.962839486,1.999932962
X1315388_10,1.896018021,1.988847014
X1315388_46,1.99997338,1.999995504
X1315433_14,1.937476261,NA
X1315434_18,1.932582785,1.997712469
X1315464_35,1.999996602,1.999351396
X1315464_56,1.999996602,1.999351396
X1315469_38,1.999999999,2
X1315469_58,1.999999969,2
X1315469_64,1.679731243,1.6
X1315525_12,1.827040034,1.978962223
X1315525_32,1.999944406,1.99997101
X1315525_63,1.985554456,1.963109354
X1315553_35,2,NA
X1315568_25,NA,1.884057971
X1315590_35,1.999970333,2
X1315590_45,1,1.788961039
X1315590_51,1.999970333,2
X1315601_19,1.999195417,1.999998592
X1315613_28,2,2
X1315698_43,1.25862069,1.992682512
X1315714_25,1.891202286,1
X1315745_16,1.729138167,NA
X1315745_31,1.558052434,1.906204906
X1315762_31,1.995657659,1.966400106
X1315780_14,2,NA
X1315780_23,1.999997593,NA
X1315780_51,2,NA
X1315780_54,2,NA
X1315794_67,1.234375,1.999850824
X1315797_65,1.943862438,1.999840597
X1315797_68,1.999999995,2
X1315807_7,1.535548505,1.973907226
X1315807_58,1.945737832,1.988139648
X1315827_17,1.998815373,NA
X1315827_36,1.901991334,NA
X1315830_6,1,1.994728732
X1315831_40,1.365853659,1.966400106
X1315831_59,1.999751709,1.807127883
X1315837_33,1.999902972,1.999999673
X1315837_38,1.983525362,1.972515856
X1315837_52,1.999415673,2
X1315906_20,1.558052434,NA
X1315906_35,1.568181818,NA
X1315908_43,1.998934431,1.997560837
X1315962_9,1.999996908,NA
X1315962_56,1.85379035,NA
X1315962_57,1.999995395,NA
X1315962_61,1.999998292,NA
X1315962_63,1.913788743,1.992626205
X1315964_7,1.999999921,2
X1315964_21,1.538778312,1.999864798
X1315964_25,1.538778312,1.999864798
X1315964_38,1.997254042,2
X1315990_10,1.998400613,1.999996045
X1315990_22,1.988348088,1.999905688
X1315990_45,1.999999991,2
X1316030_26,1.999952869,NA
X1316030_29,1.999894535,NA
X1316030_57,1.999504086,NA
X1316030_61,1.997840594,NA
X1316155_61,1.999841096,NA
X1316189_6,1.999999974,NA
X1316189_11,1.512121212,NA
X1316189_41,1.999970065,NA
X1316189_52,1.512121212,NA
X1316189_64,1.994802008,NA
X1316219_48,NA,1.999999819
X1316219_53,NA,1.999999819
X1316219_66,NA,2
X1316267_37,1.998873946,NA
X1316267_42,1.998873946,NA
X1316397_39,1.404233171,NA
X1316397_57,1.404233171,NA
X1316427_51,2,NA
X1316427_54,2,NA
X1316427_61,1.999999985,NA
X1316443_5,2,NA
X1316443_19,2,NA
X1316447_60,1.800352879,NA
X1316469_32,1.999415673,NA
X1316469_33,1.739683473,NA
X1316502_11,1.998576545,1.999351396
X1316536_21,1.319148936,1.988139648
X1316545_33,1.928770751,NA
X1316588_5,1.578659371,NA
X1316588_12,1.827040034,NA
X1316588_19,1.578659371,NA
X1316588_30,1.836097001,NA
X1316588_65,1.578659371,NA
X1316588_68,1.827040034,NA
X1316632_61,1.932458636,1.985259063
X1316670_42,1.99998077,1.999958189
X1316670_45,1.999938132,1.999958189
X1316708_9,NA,1.997560837
X1316708_36,NA,2
X1316708_41,NA,1.997560837
X1316722_8,1,1.844897959
X1316722_29,1,1.844897959
X1316744_43,1.982871449,1.986560042
X1316744_44,1.982871449,1.986560042
X1316744_48,1.982871449,1.986560042
X1316746_32,NA,1.998900189
X1316746_46,NA,1.999982704
X1316746_66,NA,1.999587571
X1316813_12,1.999955465,1.998487228
X1316813_24,1.953956175,1.952821462
X1316813_32,1.953956175,1.941836735
X1316984_30,1.627363389,NA
X1317128_30,1.998329557,NA
X1317128_31,1.949269398,NA
X1317128_43,1.998329557,NA
X1317182_14,1.978285533,NA
X1317182_23,1.978285533,NA
X1317182_37,1.909721774,NA
X1317237_17,1.998395879,NA
X1317237_35,1.997670611,NA
X1317300_7,1.999999911,NA
X1317300_39,2,NA
X1317300_43,2,NA
X1317300_60,1.636842105,NA
X1317300_62,1.636842105,NA
X1317327_11,1.999999999,NA
X1317327_20,2,NA
X1317327_57,1.999846453,NA
X1317344_16,2,2
X1317344_41,1.925312742,1.999982014
X1317350_31,1.925037019,NA
X1317389_38,1.794333968,1.999601493
X1317484_27,1.999953015,2
X1317484_30,2,2
X1317484_32,1.999669728,NA
X1317484_35,1.319148936,1.998487228
X1317510_33,1.864020638,1.999973923
X1317510_34,1.864020638,1.999973923
X1317510_48,1.864020638,1.999973923
X1317542_39,1.996512845,1.999993563
X1317542_49,1.987672275,1.999945289
X1317542_65,1.99927867,1.999999963
X1317674_29,1.999985737,1.999840597
X1317674_30,1.853644044,1.881355932
X1317767_19,1.750451671,NA
X1317767_30,1.999125025,NA
X1317767_39,1.600722674,NA
X1317858_19,NA,1.978962223
X1317858_24,NA,1.984273821
X1317858_31,NA,1.6
X1317858_34,NA,1.992682512
X1317886_15,1.999962865,1.825791855
X1318033_5,1.993498658,NA
X1318033_15,1.999903058,NA
X1318033_35,1.803581036,NA
X1318174_64,1.333333333,1.972515856
X1318274_68,1.943862438,1.978962223
X1318312_8,1.956616181,1.997560837
X1318312_39,1.99992442,1.989867485
X1318312_49,1.999903058,1.999864798
X1318312_53,1.999999996,1.999999993
X1318312_62,1.956616181,1.998725234
X1318379_26,1.999999998,NA
X1318413_60,1.999968049,2
X1318437_11,1.966992148,1.997560837
X1318437_15,1.953026774,1.999765366
X1318437_49,1.998576545,1.999998592
X1318437_61,1.998576545,1.999998035
X1318498_6,1.999999999,1.999982704
X1318498_50,2,1.999998336
X1318537_17,1.998873946,NA
X1318552_33,1.999993528,2
X1318552_39,1.999993528,2
X1318627_58,1.874404423,1.998378491
X1318627_59,1.874404423,1.998378491
X1318668_15,1,1.982779275
X1318668_16,1,1.982779275
X1318668_20,1.946665082,1.999948113
X1318668_28,1.465733591,1.999850824
X1318668_49,1.999991002,2
X1318668_65,1.889921958,1.906204906
X1318678_12,1.986870004,1.99999331
X1318680_26,1.999999972,2
X1318694_30,1.999906329,NA
X1318694_31,1.945420495,NA
X1318694_32,1.970033857,NA
X1318697_12,1.999870416,1.999983788
X1318697_13,1.999870416,1.99974615
X1318697_21,1,1.999958189
X1318705_15,1.970012379,1.999864798
X1318705_68,1.999971465,1.999959125
X1318706_14,1.736981111,1.906204906
X1318709_45,1.999999874,2
X1318713_21,1.999999734,NA
X1318713_39,1.999996908,NA
X1318787_16,1.868414398,NA
X1318787_25,1.809159006,NA
X1318787_61,1.98136192,NA
X1318794_68,2,1.99999392
X1318812_63,1.936096469,1.992682512
X1318819_56,1.925042818,1.972979961
X1318824_5,1.94711917,NA
X1318824_9,1.94711917,NA
X1318824_18,1.845216859,NA
X1318824_67,1.845216859,NA
X1336264_59,1.999995635,2
X1336281_63,1.999999924,1.999567779
X1336281_65,1.681881939,1.625
X1336281_67,1.999155786,1.999999994
X1336364_50,1.897560626,NA
X1336366_66,1.538778312,1.930316742
X1336366_67,2,2
X1336366_68,1.99993991,1.999983056
X1336548_65,1.99696435,NA
X1336657_7,1.999999995,NA
X1336657_68,1.999999998,NA
X1336707_33,1.624375624,NA
X1336707_49,1.998395879,NA
X1336889_46,1.750451671,1.771324864
X1336889_66,1.845216859,1.517241379
X1336912_18,2,NA
X1336945_51,1.996687563,NA
X1336990_16,2,2
X1337099_26,1.999999995,2
X1337099_29,1.948308458,1.999850824
X1337149_16,1.993761113,NA
X1337174_44,1.99996642,NA
X1337191_27,1,1.966400106
X1337253_25,1.999943658,1.999399992
X1337278_7,1.999998084,NA
X1337353_38,1.999999995,NA
X1337446_27,1.999999498,1.999999959
X1337446_33,1.999999996,1.999999959
X1337446_63,1.999999921,1.999999993
X1337465_29,NA,1.999574589
X1337466_36,1.568181818,1.996335048
X1337466_52,1.994846454,1.999575078
X1337516_14,2,NA
X1337516_25,2,NA
X1337524_48,NA,1.884057971
X1337544_5,1.949269398,1.999864798
X1337553_9,1.25,1.978551394
X1337556_43,NA,1.999145067
X1337556_56,NA,2
X1337599_27,1.999999819,NA
X1337608_6,1.999999999,NA
X1337614_15,1.999999987,2
X1337614_32,1.999999987,2
X1337614_45,1.999933014,1.999999919
X1337665_15,1.949269398,NA
X1337682_53,1.652649971,NA
X1337682_55,1.652649971,NA
X1337720_13,1.911865283,NA
X1337720_23,1.94711917,NA
X1337720_42,1.612341772,NA
X1337820_15,1.993122679,1.999748501
X1337820_54,1.993122679,1.999748501
X1337854_60,1.999998913,1.903805497
X1337854_62,1.999982868,NA
X1337854_65,1.999133064,NA
X1337854_68,1.998935507,NA
X1337899_47,1.920229954,1.903805497
X1337903_8,NA,1.984273821
X1337903_45,NA,1.994996216
X1337924_7,1.999999998,NA
X1337924_38,2,NA
X1337924_67,1.997571882,NA
X1337951_53,1.997948501,1.999973923
X1337992_10,2,NA
X1337992_42,2,NA
X1337992_65,1.999993335,NA
X1338037_63,1.991555036,1.999223903
X1338104_23,1,1.999999891
X1338104_65,1.999866677,1.999996045
X1338115_14,1.999999988,NA
X1338115_30,2,NA
X1338125_15,1.999999998,NA
X1338125_39,1.997626231,NA
X1338125_64,1.999955601,NA
X1338194_63,2,NA
X1338231_45,1.998269624,NA
X1338231_63,1.999999954,NA
X1338231_64,1.999999954,NA
X1338254_19,1.999994303,2
X1338295_8,NA,1.998487228
X1338295_9,NA,1.844897959
X1338308_30,1,1.984273821
X1338308_49,1.990803553,1.99999331
X1338308_65,1.989196074,1.972515856
X1338437_17,1.999959386,1.999999999
X1338437_38,2,2
X1338470_18,1.998395879,2
X1338472_30,1.925037019,1.999998336
X1338548_47,1.999999673,2
X1338572_16,2,NA
X1338572_42,1.957154586,NA
X1338572_64,1.925804283,NA
X1338572_67,1.925804283,NA
X1338572_68,1.925804283,NA
X1338622_43,1.404233171,1.978962223
X1338622_65,1.999994984,1.999932962
X1338717_17,1.883036936,1.997712469
X1338717_54,1.999999988,1.999601493
X1338717_55,2,2
X1338717_62,1.818057456,1.5
X1338726_24,1.999810708,2
X1338742_34,1.99999592,NA
X1338742_40,1.99999592,NA
X1338749_22,1.999978775,NA
X1338749_45,1.999685165,NA
X1338749_47,1.999978775,NA
X1338753_5,1.769389633,1.807127883
X1338761_18,1.999606263,1.999999891
X1339053_16,2,2
X1339087_48,1.998157246,1.999884038
X1339087_64,1.999927947,1.99999331
X1339117_7,1.974616866,1.994728732
X1339123_9,1.999976077,2
X1339123_10,1.999984028,2
X1339123_29,1.99955538,1.997560837
X1339123_31,2,2
X1339123_32,1.99955538,1.997560837
X1339162_24,1.910292026,1.99999962
X1339173_37,1.995079767,1.998378491
X1339246_24,1.997692014,NA
X1339458_28,NA,1.825791855
X1339561_63,2,2
X1339585_39,1.996468307,1.999918044
X1339585_46,1.999988865,2
X1339585_62,1.238095238,1.986560042
X1339585_67,1.999999844,1.999997748
X1339586_6,1.999813951,2
X1339586_24,1.99696435,NA
X1339586_39,1.999253892,1.998487228
X1339608_16,1.999999967,NA
X1339719_8,1.85970074,NA
X1339719_31,1.977452127,NA
X1339719_60,1.733830992,1.825791855
X1339719_65,1.472894078,NA
X1339859_57,1,1.984273821
X1340011_7,1.999984097,1.99991044
X1340011_21,1.996348103,1.978962223
X1340011_28,1.995657659,1.978962223
X1340011_67,1.998720957,1.994996216
X1340075_20,1,1.978962223
X1340075_32,1.9999419,1.997560837
X1340126_39,1.999997953,1.982779275
X1340308_25,1.853644044,1.754237288
X1340308_47,1.805919275,1.999032198
X1340308_59,1.864020638,1.893829401
X1340343_36,1.890318071,NA
X1340462_47,1.99990471,2
X1340508_19,1.994802008,NA
X1340508_58,1.983906218,NA
X1340546_35,1.934660889,1.999786267
X1340548_13,1.989944052,NA
X1340548_19,1.989944052,NA
X1340548_60,1.729138167,NA
X1340567_33,1.999999993,NA
X1340567_56,1.999999848,2
X1340567_57,1.733830992,1.999567779
X1340604_8,1.895059945,1.893829401
X1340604_17,1.905251176,1.999748501
X1340669_14,1,1.963109354
X1340669_48,1.995686237,1.996813433
X1340681_41,1.999999939,1.999850824
X1340705_19,NA,1.999999734
X1340705_28,NA,1.998487228
X1340705_45,NA,1.999999956
X1340705_49,NA,1.999999994
X1340719_11,1.99955538,NA
X1340719_21,1.998982389,NA
X1340837_13,1.993913505,NA
