,JPA_SP,JPA_AM,JTR_TC-II,JTR_GI,JTR_NI
X267317_25,1.886935287,1.887190886,NA,NA,NA
X267317_44,1.642002442,1.474852334,NA,NA,NA
X267366_20,1.142857143,1.275337267,1,1,1
X267372_30,1.89993311,1.862236859,NA,NA,NA
X267377_67,1,1.147904727,NA,NA,NA
X267407_20,1.339516129,1.087390762,1,1.45,1.337662338
X267425_28,1.117647059,1.123571365,1,1,1.50877193
X267425_33,1.321524064,1.083733699,1.581544771,1.607142857,1.2
X267425_39,1.117647059,1.123571365,1,1,1.50877193
X267432_30,1.166666667,1.330022672,NA,NA,NA
X267434_58,1,1,1.436758893,1,1
X267447_15,1.75995116,1.799033533,1.47012987,1.25,1.911538462
X267447_37,1.133333333,1.427478921,1,1,1.222222222
X267447_39,1.133333333,1.427478921,1,1,1
X267447_52,1.75995116,1.834140863,1.2,1.45,1.815934066
X267453_10,1.436758893,1.463025043,NA,NA,NA
X267453_19,1.436758893,1.463025043,NA,NA,NA
X267453_31,1.436758893,1.421822669,NA,NA,NA
X267458_36,1.873943419,1.827145721,1.908496732,1.789210789,1.876373626
X267458_39,1,1.041666667,1.222222222,1.505494505,1.45
X267467_37,1.620816802,1.446611338,1.50877193,1.815934066,1.833333333
X267479_21,1.864214047,1.728643261,NA,NA,NA
X267562_21,1.382173382,1.13430127,NA,NA,NA
X267562_37,1.898412698,1.361868621,NA,NA,NA
X267610_11,1.436758893,1.184135378,NA,NA,NA
X267669_17,1.117647059,1.123571365,1,1,1
X267732_22,1.480976801,1.759400733,1.47012987,1.2,1.181818182
X267751_17,1,1.147904727,NA,NA,NA
X267751_46,1,1.151635846,NA,NA,NA
X267751_63,1.153846154,1.25496457,NA,NA,NA
X267779_28,1.510635452,1.849867811,1.859683794,1.815934066,1.908496732
X267790_31,1.607142857,1.261589386,NA,NA,NA
X267807_16,1.581544771,1.618499971,NA,NA,NA
X267807_57,1.581544771,1.592182233,NA,NA,NA
X267834_13,1,1,1,1.45,1
X267834_15,1,1,1,1.45,1
X267834_16,1.885030759,1.757566335,1.901656315,1.923076923,1.876373626
X267834_56,1.47012987,1.370004991,1.311594203,1,1
X267838_13,1.764705882,1.816482129,NA,NA,NA
X267838_24,1,1.108763693,NA,NA,NA
X267838_28,1,1.159691482,NA,NA,NA
X267838_39,1,1.108763693,NA,NA,NA
X267838_44,1.717234262,1.430707987,NA,NA,NA
X267838_64,1.764705882,1.816482129,NA,NA,NA
X267840_14,NA,NA,1.166666667,1,1.181818182
X267840_15,NA,NA,1.710615471,1,1.2
X267840_17,NA,NA,1.166666667,1,1.181818182
X267844_24,1.480976801,1.24866464,1.67254902,1.222222222,1
X267889_10,NA,NA,1,1,1.45
X267930_11,1.89993311,1.870009275,NA,NA,NA
X267972_17,NA,NA,1.311594203,1.575757576,1.727472527
X267973_57,1.510635452,1.662051785,NA,NA,NA
X268100_23,1.790635452,1.677518806,NA,NA,NA
X268114_11,1.311594203,1.533814735,NA,NA,NA
X268157_47,1.181818182,1.155559669,1.405228758,1,1.2
X268180_50,1.26984127,1,1,1.2,1
X268198_51,1,1.300583428,NA,NA,NA
X268198_52,1,1.300583428,NA,NA,NA
X268221_36,1.749145591,1.649399027,NA,NA,NA
X268221_51,1.181818182,1.118414918,NA,NA,NA
X268293_35,1.543948805,1.341872491,NA,NA,NA
X268293_44,1,1.108763693,NA,NA,NA
X268293_56,1,1.108763693,NA,NA,NA
X268309_15,1.534504711,1.250847438,1,1,1
X268315_59,1.898776418,1.883770376,1.624148607,1.939393939,1.717234262
X268324_14,1,1.208404047,NA,NA,NA
X268324_17,1.153846154,1.208404047,NA,NA,NA
X268337_25,1.553921569,1,NA,NA,NA
X268388_37,1.321524064,1.315459907,1.553921569,1,1.368421053
X268398_47,1.181818182,1.458190744,1.581544771,1.717234262,1.181818182
X268402_11,1,1.330022672,NA,NA,NA
X268420_39,1,1.118414918,NA,NA,NA
X268420_63,1.405228758,1.275918526,NA,NA,NA
X268431_16,1.222222222,1.299434287,NA,NA,NA
X268431_31,1.222222222,1.261589386,NA,NA,NA
X268453_41,1.790299278,1.74780023,1.885030759,1.923076923,1.853588517
X268454_55,1.445573393,1.131697893,1.717234262,1.764705882,1.764705882
X268454_60,1.719772404,1.249932458,1.790299278,1.880718954,1.764705882
X268463_53,1.583843159,1.333827847,1.543948805,1.45,1.368421053
X268536_9,1.634763787,1.715530646,NA,NA,NA
X268558_49,1.125,1.155559669,NA,NA,NA
X268558_50,1.125,1.203132903,NA,NA,NA
X268570_47,1.567277167,1.361868621,NA,NA,NA
X268574_16,1.2,1.568407506,1.815934066,1,1.833333333
X268597_40,1.311594203,1.184461368,NA,NA,NA
X268629_14,1.2,1.487268141,NA,NA,NA
X268629_38,1,1.13430127,NA,NA,NA
X268642_11,1,1.147904727,1.285714286,1,1.50877193
X268690_66,1.289230769,1.13430127,NA,NA,NA
X268734_57,1.824388209,1.77084179,NA,NA,NA
X268763_24,1.252873563,1,NA,NA,NA
X268766_29,1.567277167,1.592182233,NA,NA,NA
X268766_50,1.75995116,1.524857599,NA,NA,NA
X268766_52,1.599331104,1.56441396,NA,NA,NA
X268806_33,1.166666667,1.118414918,NA,NA,NA
X268862_12,1,1.13430127,NA,NA,NA
X268881_22,1.887068966,1.814134788,NA,NA,NA
X268881_53,1.887068966,1.814134788,NA,NA,NA
X268929_22,1.75995116,1.596174844,NA,NA,NA
X268968_22,1.142857143,1.281259581,NA,NA,NA
X268968_30,1.142857143,1.217375566,NA,NA,NA
X269011_17,1.409047783,1.592712843,NA,NA,NA
X269011_30,1.676125582,1.275918526,NA,NA,NA
X269011_32,1.409047783,1.173513986,NA,NA,NA
X269011_39,1.409047783,1.173513986,NA,NA,NA
X269059_61,1.407692308,1.564826151,1.624148607,1.4,1.908496732
X269061_17,1.543948805,1.420133664,NA,NA,NA
X269063_53,1,1.111801242,NA,NA,NA
X269063_54,1.47012987,1.536735395,NA,NA,NA
X269081_50,1.67254902,1.527289879,NA,NA,NA
X269081_66,1.67254902,1.444676859,NA,NA,NA
X269116_13,1.861545756,1.851236061,1.885030759,1.764705882,1.911538462
X269116_16,1.861545756,1.851236061,1.905882353,1.833333333,1.911538462
X269116_48,1.81893924,1.862613086,1.80861244,1.67254902,1.607142857
X269153_19,1,1.125859334,NA,NA,NA
X269181_52,1,1.621868638,NA,NA,NA
X269181_63,1.624148607,1.744644596,NA,NA,NA
X269192_51,1.142857143,1.159691482,NA,NA,NA
X269192_67,1.26984127,1.382336531,NA,NA,NA
X269224_66,1,1.105886709,NA,NA,NA
X269242_30,1.675606641,1.504377716,1.749145591,1.727472527,1.581544771
X269302_6,1,1.140966576,1.2,1,1
X269302_26,1,1.140966576,1.2,1,1
X269302_32,1.371713066,1.095754291,1,1,1.45
X269308_18,1.480976801,1.632483306,1.166666667,1.45,1.222222222
X269308_19,1.480976801,1.632483306,1.166666667,1.45,1.222222222
X269401_19,1.750250278,1.532655914,NA,NA,NA
X269401_28,1.790739711,1.79056582,1,1.505494505,1
X269401_42,1.430589544,1.045454545,1.181818182,1,1
X269442_20,1.766344661,1.869124652,1.634763787,1.856565657,1.909774436
X269442_66,1.117647059,1.435729756,1.311594203,1.333333333,1.581544771
X269446_16,1.117647059,1.390385495,NA,NA,NA
X269529_55,1,1.13430127,NA,NA,NA
X269534_50,1.642002442,1.74780023,NA,NA,NA
X269543_25,1.853588517,1.677676951,NA,NA,NA
X269543_32,1,1.125859334,NA,NA,NA
X269543_57,1,1.125859334,NA,NA,NA
X269548_39,1.534504711,1.420133664,NA,NA,NA
X269553_20,1.45444262,1.655996635,NA,NA,NA
X269553_49,1.359605911,1.621868638,NA,NA,NA
X269651_33,1.538222952,1.599956935,NA,NA,NA
X269707_40,1.407692308,1.25496457,NA,NA,NA
X269707_42,1.289230769,1.168648735,NA,NA,NA
X269707_66,1,1.111801242,NA,NA,NA
X269737_17,1,1,1,1.285714286,1.405228758
X269737_22,1,1,1,1.285714286,1.405228758
X269737_37,1.321524064,1.305063863,1,1,1
X269809_27,1,1,1,1,1.67254902
X269809_41,1.252873563,1.427478921,1,1,1.222222222
X269809_49,1.45444262,1.395737337,1.311594203,1.67032967,1.405228758
X269809_62,1.675606641,1.567369341,1.436758893,1.869130869,1.405228758
X269914_50,1,1.108763693,NA,NA,NA
X269914_56,1.543948805,1.055555556,NA,NA,NA
X269918_26,1,1.271777797,NA,NA,NA
X269919_49,1.125,1.087390762,NA,NA,NA
X269924_28,1,1.168648735,NA,NA,NA
X269924_42,1.581544771,1.401137054,NA,NA,NA
X269936_20,1.252873563,1.118414918,NA,NA,NA
X269936_29,1.252873563,1,NA,NA,NA
X269936_32,1.359605911,1,NA,NA,NA
X269984_19,1.673957621,1.071428571,NA,NA,NA
X270000_26,1,1.457020294,NA,NA,NA
X270000_27,1,1.457020294,NA,NA,NA
X270024_18,1.45444262,1.382336531,NA,NA,NA
X270024_23,1.133333333,1.108763693,NA,NA,NA
X270025_23,1,1.401137054,NA,NA,NA
X270031_65,1.80861244,1.83362556,NA,NA,NA
X270051_49,1,1,1.181818182,1,1.405228758
X270060_65,1.886622074,1.769579896,1,1.25,1.624148607
X270064_8,1.339516129,1.462425294,NA,NA,NA
X270064_19,1.824388209,1.808842729,NA,NA,NA
X270064_37,1.237903226,1.193349107,NA,NA,NA
X270064_64,1.237903226,1.048780488,NA,NA,NA
X270081_12,1.853588517,1.420881813,1.913312693,1.876373626,1.764705882
X270081_22,1.885030759,1.525529992,1.905882353,1.876373626,1.833333333
X270082_6,1.368421053,1.514318493,NA,NA,NA
X270082_10,1.166666667,1.275918526,NA,NA,NA
X270082_46,1.337662338,1.478772325,NA,NA,NA
X270082_49,1.166666667,1.319597593,NA,NA,NA
X270082_55,1.642002442,1.689624705,NA,NA,NA
X270089_6,1.305322129,1.250847438,1,1,1.2
X270179_13,1,1.611551348,1,1.25,1
X270182_34,1,1.184135378,NA,NA,NA
X270182_43,1,1.184135378,NA,NA,NA
X270182_58,1,1.12202381,NA,NA,NA
X270182_62,1.581544771,1.432958976,NA,NA,NA
X270182_66,1.368421053,1.341564413,NA,NA,NA
X270191_20,NA,NA,1.880718954,1.919191919,1.880718954
X270213_51,1.465749936,1.286512228,1.337662338,1,1.749145591
X270227_63,NA,NA,1.923809524,1.673957621,1.876373626
X270259_25,1.673957621,1.839133592,1.885030759,1.833333333,1.673957621
X270267_14,1.480976801,1.650119625,1.886034256,1.790299278,1.790299278
X270267_33,1.252873563,1.203372755,1,1,1
X270267_47,1.705982906,1.877519322,1.859683794,1.883384933,1.905882353
X270273_22,1.2,1.064516129,NA,NA,NA
X270273_51,1.2,1.125859334,NA,NA,NA
X270295_6,1.133333333,1.085523172,NA,NA,NA
X270295_10,1.133333333,1.275337267,NA,NA,NA
X270295_26,1.133333333,1.085523172,NA,NA,NA
X270317_7,1.153846154,1.357158631,1.47012987,1,1
X270339_21,1.125,1.268564622,1,1,1
X270461_41,NA,NA,1.790299278,1.833333333,1.845201238
X270461_55,1,1.066666667,1.2,1,1.368421053
X270461_56,1.903622693,1.677676951,1.845201238,1.666666667,1.80861244
X270461_67,1,1.189947399,1.2,1,1.624148607
X270461_68,1.909774436,1.873736064,1.913312693,1.923809524,1.749145591
X270560_35,1.252873563,1.311786315,NA,NA,NA
X270569_44,1.222222222,1.275918526,NA,NA,NA
X270594_64,1.252873563,1.244863983,NA,NA,NA
X270627_32,1.895856507,1.85336769,1.901656315,1.845201238,1.673957621
X270627_41,1.872330367,1.85336769,1.901656315,1.905882353,1.909774436
X270638_35,NA,NA,1.505494505,1.333333333,1.47012987
X270692_24,1.125,1.184461368,NA,NA,NA
X270714_6,1.764705882,1.885788449,NA,NA,NA
X270754_19,1.883384933,1.635962013,NA,NA,NA
X270754_24,1.50877193,1.580333626,NA,NA,NA
X270754_40,1.913312693,1.854098491,NA,NA,NA
X270764_53,1.133333333,1.203132903,NA,NA,NA
X270766_47,1,1.074074074,1,1.553921569,1.2
X270766_60,1.407692308,1.202741703,1.222222222,1,1
X270777_47,1.181818182,1.372934194,NA,NA,NA
X270777_54,1.181818182,1.372934194,NA,NA,NA
X270782_24,1.142857143,1.13430127,NA,NA,NA
X270810_22,1.26984127,1.189947399,NA,NA,NA
X270818_11,1,1.217375566,NA,NA,NA
X270818_15,1,1.341139533,NA,NA,NA
X270859_41,1.858823529,1.790544905,NA,NA,NA
X271034_19,1.599331104,1.232523734,NA,NA,NA
X271034_36,1.142857143,1.178667435,NA,NA,NA
X271077_5,1.237903226,1.427478921,NA,NA,NA
X271077_61,1.237903226,1.226281546,NA,NA,NA
X271089_41,1.480976801,1.536735395,1.311594203,1.607142857,1.749145591
X271093_59,1,1.055555556,1,1.25,1.222222222
X271101_30,1.89993311,1.819053185,NA,NA,NA
X271112_41,1,1.239446441,NA,NA,NA
X271146_17,1.634763787,1.514318493,NA,NA,NA
X271146_48,1.166666667,1.487268141,NA,NA,NA
X271150_16,1.382173382,1.318807508,1.905882353,1.869130869,1.876373626
X271163_51,1.339516129,1.395737337,NA,NA,NA
X271163_55,1.237903226,1.533814735,NA,NA,NA
X271221_8,1,1.115013169,NA,NA,NA
X271221_24,1.642002442,1.755121963,NA,NA,NA
X271238_14,1,1.129943503,NA,NA,NA
X271288_38,1.405228758,1.341564413,NA,NA,NA
X271294_65,NA,NA,1.181818182,1.2,1
X271300_39,1.337662338,1.048780488,NA,NA,NA
X271360_53,1.50877193,1.388557753,NA,NA,NA
X271413_13,1.2,1.472031801,1,1,1.67254902
X271413_38,1.50877193,1.326147431,1.634763787,1.50877193,1.222222222
X271413_58,1.717234262,1.402477835,1.634763787,1.50877193,1.222222222
X271558_10,1.543948805,1.129943503,NA,NA,NA
X271601_32,1,1.275918526,NA,NA,NA
X271753_6,1.480976801,1.687107611,1.749145591,1.553921569,1.337662338
X271753_42,1.567277167,1.354396669,1.673957621,1.553921569,1.47012987
X271802_37,1.543948805,1,NA,NA,NA
X271802_42,1,1.118414918,NA,NA,NA
X271827_23,1,1.125859334,NA,NA,NA
X271867_47,1,1.108763693,NA,NA,NA
X271929_49,1.837535014,1.764859019,NA,NA,NA
X271946_54,NA,NA,1.905882353,1.869130869,1.624148607
X271946_57,NA,NA,1,1,1.624148607
X271969_17,1.26984127,1.108763693,1.717234262,1.25,1.853588517
X271978_37,1.125,1.115013169,NA,NA,NA
X272009_22,NA,NA,1.166666667,1,1
X272042_18,1.237903226,1.17255874,1.553921569,1,1.624148607
X272042_55,1,1,1,1.181818182,1.368421053
X272093_40,1.599331104,1.140966576,NA,NA,NA
X272133_16,1.153846154,1.281259581,NA,NA,NA
X272287_12,1.833333333,1.795810862,NA,NA,NA
X272287_22,1.764705882,1.514751101,NA,NA,NA
X272287_28,1.876373626,1.842463025,NA,NA,NA
X272287_48,1,1.103157895,NA,NA,NA
X272287_59,1.764705882,1.514751101,NA,NA,NA
X272348_30,1,1.487268141,NA,NA,NA
X272357_26,1.125,1.168924424,NA,NA,NA
X272374_22,1.543948805,1.378250044,1,1,1
X272374_46,1.543948805,1.378250044,1,1,1
X272432_29,1,1.140966576,NA,NA,NA
X272445_14,1.289230769,1.423041738,NA,NA,NA
X272546_52,1,1,1.405228758,1,1
X272598_28,1.538222952,1.63926753,NA,NA,NA
X272645_31,1.84029304,1.883980366,NA,NA,NA
X272657_16,1.738394649,1,1.311594203,1,1.581544771
X272657_21,1.738394649,1,1.311594203,1,1.581544771
X272668_38,NA,NA,1.543948805,1.405228758,1.67254902
X272684_59,1.125,1.307018797,NA,NA,NA
X272686_10,1.252873563,1.270067463,1,1,1.405228758
X272686_25,1.900383142,1.848809691,1.917647059,1.856565657,1.764705882
X272719_36,1.237903226,1.226480229,1.436758893,1.337662338,1.337662338
X272719_40,1.125,1.260105806,1,1,1.47012987
X272719_62,1.237903226,1.226480229,1.436758893,1.337662338,1.581544771
X272725_33,1.717234262,1.704209951,1.908496732,1.869130869,1.869130869
X272725_47,1.624148607,1.586273965,1.222222222,1.789210789,1
X272759_35,1.2,1.378250044,NA,NA,NA
X272762_56,1.642002442,1.483780288,1.790299278,1.911538462,1.717234262
X272783_47,1.339516129,1.700223183,NA,NA,NA
X272791_10,1.125,1.080370292,1.181818182,1,1.368421053
X272796_9,1.337662338,1.540881986,NA,NA,NA
X272796_15,1.673957621,1.843920145,NA,NA,NA
X272796_60,1.673957621,1.843920145,NA,NA,NA
X272802_9,1.166666667,1,1,1.789210789,1
X272802_27,1,1.24866464,1,1.285714286,1
X272802_34,1.166666667,1.054054054,1.883384933,1.869130869,1.581544771
X272817_48,1.710615471,1.857411794,NA,NA,NA
X272817_49,1.710615471,1.857411794,NA,NA,NA
X272837_19,1.125,1.162095372,1.634763787,1.883384933,1.581544771
X272850_11,1.133333333,1.216528416,NA,NA,NA
X272850_15,1.359605911,1.216528416,NA,NA,NA
X272850_45,1.252873563,1,NA,NA,NA
X272856_68,1.581544771,1.578817734,NA,NA,NA
X272874_66,1.222222222,1.118414918,1.25,1.624148607,1
X272874_67,1.222222222,1.118414918,1.25,1.624148607,1
X272892_14,1.407692308,1.164048228,NA,NA,NA
X272892_16,1.289230769,1.115013169,NA,NA,NA
X272892_38,1.289230769,1.111801242,NA,NA,NA
X272922_63,1.480976801,1.556915405,NA,NA,NA
X272940_47,1.181818182,1.138961039,NA,NA,NA
X272950_33,1,1.275337267,1,1,1
X272950_38,1,1.168924424,1,1.222222222,1
X272950_47,1.166666667,1.244863983,1.581544771,1.624148607,1.505494505
X272950_60,1,1.085523172,1.166666667,1,1.285714286
X272950_67,1,1.17255874,1.166666667,1.45,1.285714286
X272996_6,1.749145591,1.663301445,NA,NA,NA
X273009_50,1,1.351428835,NA,NA,NA
X273022_18,1.772727273,1.540881986,NA,NA,NA
X273022_23,1.166666667,1.196136894,NA,NA,NA
X273022_41,1,1.13430127,NA,NA,NA
X273026_33,1.237903226,1.071428571,NA,NA,NA
X273031_18,1,1.184135378,1.368421053,1.790299278,1
X273031_25,1.47012987,1,1,1.2,1
X273048_51,1.430589544,1.095754291,NA,NA,NA
X273048_56,1.511818687,1.266468846,NA,NA,NA
X273069_67,1,1.125859334,NA,NA,NA
X273108_54,1,1.143955276,NA,NA,NA
X273113_15,1.611713191,1.637232848,1.543948805,1.93006993,1.368421053
X273113_25,1.777011494,1.814134788,1.859683794,1.869130869,1.880718954
X273122_16,1.181818182,1.411480359,1.405228758,1.789210789,1.880718954
X273122_20,1.181818182,1.472031801,1.405228758,1.789210789,1.880718954
X273122_43,1.181818182,1.472031801,1.67254902,1.789210789,1.880718954
X273122_59,1.337662338,1.524857599,1.368421053,1.285714286,1
X273132_14,1.2,1.399427851,NA,NA,NA
X273174_48,1.901656315,1.769034497,1.880718954,1.880718954,1
X273174_50,1,1.054054054,1.405228758,1.222222222,1
X273174_52,1.901656315,1.751275771,1.880718954,1.880718954,1
X273188_12,1.339516129,1.44761721,1.543948805,1.67254902,1.337662338
X273188_48,1.511818687,1.482025437,1.710615471,1.880718954,1.181818182
X273235_12,1.289230769,1.359160594,NA,NA,NA
X273235_35,1.89993311,1.875709892,NA,NA,NA
X273242_34,1,1.118414918,NA,NA,NA
X273242_55,1,1.111801242,NA,NA,NA
X273256_7,1.772727273,1.835476646,NA,NA,NA
X273256_38,1.772727273,1.835476646,NA,NA,NA
X273271_19,1.84029304,1.772366016,NA,NA,NA
X273271_25,1,1.280814734,NA,NA,NA
X273271_46,1.870279146,1.798433776,NA,NA,NA
X273275_60,1.923076923,1.880244755,NA,NA,NA
X273280_9,1.222222222,1.111801242,NA,NA,NA
X273280_17,1.2,1.203132903,NA,NA,NA
X273280_30,1.222222222,1.058823529,NA,NA,NA
X273280_40,1.222222222,1.232523734,NA,NA,NA
X273280_68,1,1.098101266,NA,NA,NA
X273304_13,1.133333333,1.324041326,1.553921569,1.607142857,1.2
X273358_47,1.675606641,1.575330298,NA,NA,NA
X273358_61,1.252873563,1.318807508,NA,NA,NA
X273439_10,1,1.115013169,NA,NA,NA
X273439_17,1,1.118414918,NA,NA,NA
X273439_47,1.833333333,1.790667659,NA,NA,NA
X273439_57,1.368421053,1.232523734,NA,NA,NA
X273443_32,NA,NA,1.222222222,1,1.222222222
X273443_33,NA,NA,1.222222222,1,1.222222222
X273443_34,NA,NA,1.222222222,1,1.222222222
X273443_56,NA,NA,1.880718954,1.856565657,1.553921569
X273446_16,NA,NA,1.181818182,1,1
X273464_49,1.252873563,1.385575817,NA,NA,NA
X273480_56,1,1.098101266,1,1.50877193,1.181818182
X273509_37,1.480976801,1.341564413,1.673957621,1.505494505,1.80861244
X273509_67,1,1,1.337662338,1.285714286,1.181818182
X273524_11,1.887068966,1.880082251,1.883384933,1.93006993,1.50877193
X273526_19,1.337662338,1.504377716,NA,NA,NA
X273570_28,1.407692308,1.804063861,NA,NA,NA
X273582_24,1.117647059,1.275337267,1.181818182,1.581544771,1.2
X273582_64,1.620816802,1.587107372,1,1.337662338,1.624148607
X273596_11,1,1.037735849,1.543948805,1.581544771,1.581544771
X273596_56,1.887068966,1.875424996,1.634763787,1.673957621,1.903622693
X273641_5,1.2,1.057142857,NA,NA,NA
X273641_8,1.181818182,1.057142857,NA,NA,NA
X273641_10,1.337662338,1.111801242,NA,NA,NA
X273641_11,1,1.057142857,NA,NA,NA
X273641_13,1.337662338,1,NA,NA,NA
X273648_42,NA,NA,1.50877193,1.607142857,1.553921569
X273650_16,1,1.054054054,1,1.25,1.2
X273663_53,1,1.115013169,NA,NA,NA
X273681_42,1.599331104,1.648684115,1.368421053,1.764705882,1.222222222
X273693_33,1.790635452,1.641219296,NA,NA,NA
X273693_47,1.832374582,1.711601979,NA,NA,NA
X273696_51,1.883384933,1.663301445,NA,NA,NA
X273712_22,NA,NA,1.222222222,1,1.553921569
X273712_30,NA,NA,1,1.666666667,1
X273734_56,1,1.20980487,NA,NA,NA
X273752_29,1.738394649,1.618499971,NA,NA,NA
X273826_7,1.534504711,1.551248743,NA,NA,NA
X273832_54,1.642002442,1.669234527,1,1.727472527,1
X273834_49,1.359605911,1.348828854,1,1,1
X273844_35,1.567277167,1.540881986,NA,NA,NA
X273845_15,1,1.108763693,NA,NA,NA
X273875_38,1.339516129,1.321730442,NA,NA,NA
X273908_13,1.510635452,1.487268141,NA,NA,NA
X273930_20,1.2,1.621868638,1.710615471,1.903622693,1.337662338
X273930_26,1,1,1.166666667,1,1.581544771
X273930_37,1.2,1.453185422,1.311594203,1.47012987,1.181818182
X273958_32,1.553921569,1.401137054,NA,NA,NA
X273958_34,1,1.66533642,NA,NA,NA
X273963_57,1.790635452,1.814599194,1.80861244,1,1.911538462
X273963_59,1.674916388,1.50031348,1.749145591,1.67032967,1.25
X273964_5,1.822134387,1.886807182,NA,NA,NA
X273978_44,1.368421053,1.180316051,NA,NA,NA
X273982_34,1.859683794,1.826677432,NA,NA,NA
X273982_57,1.859683794,1.826677432,NA,NA,NA
X274071_58,1.674916388,1.319597593,NA,NA,NA
X274077_14,1,1.314992295,1.856565657,1,1.45
